date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-29 22:11:33,the_riesen,cenkuygur,0,0,0,"pic.twitter.com/9TimY99Dxj",,,,1200537808148082691,https://twitter.com/the_riesen/status/1200537808148082691
2019-11-29 22:11:32,supernit69,Bill_Cimbrelo,0,0,0,"What a waste! #WalkAway #democratplantation #blexit #neveragain #neversocialism #illkeepmyweapons",,,#WalkAway #democratplantation #blexit #neveragain #neversocialism #illkeepmyweapons,1200537803920224257,https://twitter.com/supernit69/status/1200537803920224257
2019-11-29 22:11:24,jvgazi,,0,0,0,"Bernie Sanders is gonna win",,,,1200537771531591682,https://twitter.com/jvgazi/status/1200537771531591682
2019-11-29 22:11:09,P_Ski18,Reg_Gen,1,0,0,"Actually he could have arranged it during his contract where the book would be distributed and he chose where most people would see it.",,,,1200537708851949568,https://twitter.com/P_Ski18/status/1200537708851949568
2019-11-29 22:11:09,rtsrrt,,0,0,0,"America are we not outraged by this yet nobody stops it! That's why the establishment does not like at @AOC @ewarren @BernieSanders Sanders Quartz: Whistleblower alleges Walmart engineered $2 billion tax dodge. https://qz.com/1756717/whistleblower-alleges-walmart-engineered-2-billion-tax-dodge/?utm_source=google-news … via @GoogleNews",,@AOC @ewarren @BernieSanders @GoogleNews,,1200537708491427840,https://twitter.com/rtsrrt/status/1200537708491427840
2019-11-29 22:11:05,TheJudesRug,jason_reejer,0,0,0,"Causing a company like Amazon to ""close down some of the warehouses"" creates competition, which is a good thing. We want smaller businesses.",,,,1200537694687911943,https://twitter.com/TheJudesRug/status/1200537694687911943
2019-11-29 22:11:02,DrooganJd,BernieSanders,0,0,0,"You and your ilk are the divisive elements... divisive identity politics... the communist bible.. and you are all of that.",,,,1200537681702408194,https://twitter.com/DrooganJd/status/1200537681702408194
2019-11-29 22:11:02,EXrayFuSion,philosophrob,0,1,1,"""The DNC wants a contested convention."" - Disagree: The DNC wants Bernie defeated. In fact, Pelosi has fond memories of Bush....She pines for Bush. And Obama? Not so much... He pushed back a lot, until he didn't. (sigh). Well, Obama will back the winner = BernieSanders pic.twitter.com/SbEQ87ddyA",,,,1200537680355811329,https://twitter.com/EXrayFuSion/status/1200537680355811329
2019-11-29 22:11:00,dpohman,Myshack40,0,0,0,"The word I would use is benign...",,,,1200537673569619968,https://twitter.com/dpohman/status/1200537673569619968
2019-11-29 22:11:00,CebQuevedo,Lobo_Lycan6,0,0,0,"Save and invest...",,,,1200537670365134848,https://twitter.com/CebQuevedo/status/1200537670365134848
2019-11-29 22:10:57,pam_elizondo,cenkuygur,0,0,0,"pic.twitter.com/OWkjMgorXS",,,,1200537657526362113,https://twitter.com/pam_elizondo/status/1200537657526362113
2019-11-29 22:10:55,M2Meee,jmillerlewis,0,0,0,"Great video. Watch it all.",,,,1200537651562070016,https://twitter.com/M2Meee/status/1200537651562070016
2019-11-29 22:10:54,JoinRocky,,0,0,0,"@TPPatriots @TeaPartyOrg @TeaPartyExpress How Bernie Sanders & I are different: (3) I didn’t have to wait until I was 47 to know that it would be wrong to write a demeaning article about women that suggested they fantasize about gang rape. https://www.snopes.com/fact-check/bernie-sanders-essay/ …",,@TPPatriots @TeaPartyOrg @TeaPartyExpress,,1200537647527030784,https://twitter.com/JoinRocky/status/1200537647527030784
2019-11-29 22:10:49,LorenzoHollings,,0,0,0,"NY Times Writer Compares Bernie’s Climate Plan to Trump’s Border Wall https://youtu.be/yTp5brtZb5g via @YouTube @BernieSanders @ninaturner",,@YouTube @BernieSanders @ninaturner,,1200537625096048640,https://twitter.com/LorenzoHollings/status/1200537625096048640
2019-11-29 22:10:47,AcousticMap,Sound_Cape,0,0,0,"followed! please follow back!",,,,1200537619123204096,https://twitter.com/AcousticMap/status/1200537619123204096
2019-11-29 22:10:44,singularity59,AOC,0,0,0,"@aoc @BernieSanders are 100% correct, $100k combined family income especially in a metropolitan area is not much income, and having tuition-free K-16 would be a big help https://twitter.com/AOC/status/1200537086862004224 …",,@aoc @BernieSanders,,1200537605156282371,https://twitter.com/singularity59/status/1200537605156282371
2019-11-29 22:10:43,lquessenberry,2halfmeasures,0,0,0,"Me too.",,,,1200537599594639360,https://twitter.com/lquessenberry/status/1200537599594639360
2019-11-29 22:10:41,BeckyAl62346890,,0,0,0,"A NYT staff writer compared Bernie Sanders climate plan to Donald Trump's border wall. Climate scientists shoot back; https://www.commondreams.org/news/2019/11/15/pure-propaganda-new-york-times-condemned-comparing-sanders-green-new-deal-trump …",,,,1200537593189982209,https://twitter.com/BeckyAl62346890/status/1200537593189982209
2019-11-29 22:10:40,MikePastore14,GrimGaming1,0,0,0,"Its not just him, its all of congress. His book may have played a part but look before the book. Please be open minded about anyone that wants to give you FREE anything.",,,,1200537586676178944,https://twitter.com/MikePastore14/status/1200537586676178944
2019-11-29 22:10:32,NotMikeDitka89,JasonWSchaver,0,0,0,"Hey man, there is a lot in common between Bernie Sanders and Donald Trump. A lot of democrats see this, some gif ain’t gonna make this fact go away.",,,,1200537553214091266,https://twitter.com/NotMikeDitka89/status/1200537553214091266
2019-11-29 22:10:30,Hopey_70,TheObamanista,0,0,1,"",,,,1200537544896765953,https://twitter.com/Hopey_70/status/1200537544896765953
2019-11-29 22:10:28,TrickleDownPsyc,TheEllenShow,0,0,0,"Anti-Bully Story Feel Good Signs=Being Handled It's NOT @RepAdamSchiff @SpeakerPelosi @RepJerryNadler @ewarren @JoeBiden @BernieSanders @AOC @BarackObama @algore @marwilliamson @PeteButtigieg @justinamash @RepSwalwell @amyklobuchar @maddow @AC360 @realDonaldTrump @FOXNEWS @APA",,@RepAdamSchiff @SpeakerPelosi @RepJerryNadler @ewarren @JoeBiden @BernieSanders @AOC @BarackObama @algore @marwilliamson @PeteButtigieg @justinamash @RepSwalwell @amyklobuchar @maddow @AC360 @realDonaldTrump @FOXNEWS @APA,,1200537537082736640,https://twitter.com/TrickleDownPsyc/status/1200537537082736640
2019-11-29 22:10:26,lquessenberry,kaehvogel,0,0,0,"What problem was that? That communism and socialism fail every time?",,,,1200537530350874624,https://twitter.com/lquessenberry/status/1200537530350874624
2019-11-29 22:10:26,CorrectAndrew,rigglyriggly,1,0,0,"Which will then get passed along to the consumer in the form of higher prices. That would be in addition to state sales tax if it’s required in the state.",,,,1200537529449140224,https://twitter.com/CorrectAndrew/status/1200537529449140224
2019-11-29 22:10:24,MelIris6,BernieSanders,0,0,0,"Democracy is Action orientated!",,,,1200537519147888641,https://twitter.com/MelIris6/status/1200537519147888641
2019-11-29 22:10:19,BeJamesMadison1,kaehvogel,0,0,0,"Well, except socialism",,,,1200537500206411777,https://twitter.com/BeJamesMadison1/status/1200537500206411777
2019-11-29 22:10:19,ColtonRMcKinney,lejawaaa,0,0,1,"Sup @BernieSanders",,@BernieSanders,,1200537498885279746,https://twitter.com/ColtonRMcKinney/status/1200537498885279746
2019-11-29 22:10:17,yoyo49478112,SashaBeaulu,0,0,0,"What was the insult? And why did you delete your tweet??",,,,1200537490974814210,https://twitter.com/yoyo49478112/status/1200537490974814210
2019-11-29 22:10:10,M2Meee,BernieSanders,0,0,0,"This video really explains why @amazon workers are among Bernies biggest campaign contributors. Well done.",,@amazon,,1200537461417545728,https://twitter.com/M2Meee/status/1200537461417545728
2019-11-29 22:10:10,tainoaz,,0,0,0,"Bernie Sanders destroys Jimmy Fallon at basketball while answering campaign questions https://mashable.com/video/bernie-sanders-jimmy-fallon-basketball-shoot-out/ …",,,,1200537459957882881,https://twitter.com/tainoaz/status/1200537459957882881
2019-11-29 22:10:09,harrield,,0,0,0,"Bernie Sanders Unveils ‘College for All’ Plan To Support HBCUs https://www.bet.com/news/national/2019/11/28/bernie-sanders-unveils-college-for-all-plan-to-support-hbcus.html …",,,,1200537456258551808,https://twitter.com/harrield/status/1200537456258551808
2019-11-29 22:10:08,earthmom07,igmcdizzy,0,0,0,"THIS THIS THIS a thousand times we need DINO Pelosi OUT!",,,,1200537455121842181,https://twitter.com/earthmom07/status/1200537455121842181
2019-11-29 22:10:07,MsCCookieVargas,cenkuygur,0,0,0,"Stick your head outside your bubble and take note of how many #neverbernie dems there are. And forget winning over any wavering republicans or independents.",,,#neverbernie,1200537450231336961,https://twitter.com/MsCCookieVargas/status/1200537450231336961
2019-11-29 22:10:02,tairyhestees,tairyhestees,0,0,0,"If you broke you leg right now, what would you do? Pull up the price charts of nearby hospitals and compare? Or if your house is on fire, are you going to call the various firefighting firms and discuss quotes?",,,,1200537426969542657,https://twitter.com/tairyhestees/status/1200537426969542657
2019-11-29 22:10:01,tweethis16,SaraCarterDC,0,0,0,"Yes",,,,1200537423983210496,https://twitter.com/tweethis16/status/1200537423983210496
2019-11-29 22:10:00,kaehvogel,lquessenberry,2,0,0,"Yes, Venezuela has problems. Lots of them. Zero have anything to do with Bernie. Zilch. Nada.",,,,1200537419893870593,https://twitter.com/kaehvogel/status/1200537419893870593
2019-11-29 22:10:00,rigglyriggly,TiredPappy,0,0,0,"On average in the EU, only about 20% of the tax falls on the consumer.... so 20% of 10% would be a 2% tax raise on the consumer. We come out on top vs this system where the middle class pays all the taxes",,,,1200537418199453696,https://twitter.com/rigglyriggly/status/1200537418199453696
2019-11-29 22:09:59,DavinaGilbert9,eldon_katz,0,0,0,"But... Bernie’s 93 trillion over ten year giveaway everything plan won’t ever pass even a moderately liberal congress. So, if Sanders or Warren are elected, nothing will happen anyway. And we’re back to square one.",,,,1200537414504239109,https://twitter.com/DavinaGilbert9/status/1200537414504239109
2019-11-29 22:09:55,mariejolie61,cenkuygur,0,0,0,"I still remember that thanks to your rants you help Trump win.",,,,1200537398691672064,https://twitter.com/mariejolie61/status/1200537398691672064
2019-11-29 22:09:54,Jacob_B_Dallas,,0,0,0,"This just in: Bernie Sanders has announced he will abolish the death penalty for all crimes except Tweet-stealing. It’s truly an inspiring day to be an American.",,,,1200537393205514240,https://twitter.com/Jacob_B_Dallas/status/1200537393205514240
2019-11-29 22:09:52,trentv11182,BernieSanders,0,0,0,"My job is the same way. I stand all day even during breaks even after work. Sitting down doesn't last to long because it's such a habit. Pack and lift boxes. I take asprin before work, during and after.",,,,1200537386125410304,https://twitter.com/trentv11182/status/1200537386125410304
2019-11-29 22:09:51,MericanAZN,BernieSanders,0,0,0,"All of them can quit and stop making him wealthier. His labor force and loyal consumers feed his empire.",,,,1200537382661083138,https://twitter.com/MericanAZN/status/1200537382661083138
2019-11-29 22:09:43,lquessenberry,kaehvogel,1,0,0,"Well good then. I guess you won’t have to worry about Aubrey’s kids and their headshots when we model ourselves after capitalist countries.",,,,1200537347806380033,https://twitter.com/lquessenberry/status/1200537347806380033
2019-11-29 22:09:41,Vazhog,Zimrico,0,0,1,"All The Democrat Voters in Virginia are as well as the VA GOP that allowed 20 + Seats to run unopposed Nov 5 2019 -to allow that to occur in Virginia in 2020",,,,1200537340369948672,https://twitter.com/Vazhog/status/1200537340369948672
2019-11-29 22:09:40,BeJamesMadison1,kaehvogel,0,0,1,"here's Denmark's comments to Bernie https://www.investors.com/politics/commentary/denmark-tells-bernie-sanders-to-stop-calling-it-socialist/ …",,,,1200537334858559488,https://twitter.com/BeJamesMadison1/status/1200537334858559488
2019-11-29 22:09:34,whodatcattt,SaraCarterDC,0,0,0,"Won't matter",,,,1200537309940088832,https://twitter.com/whodatcattt/status/1200537309940088832
2019-11-29 22:09:33,vwthing1973,bretterlich,0,0,0,"Don’t forget the library, but guessing @aubrey_huff doesn’t read literature.",,@aubrey_huff,,1200537306886750210,https://twitter.com/vwthing1973/status/1200537306886750210
2019-11-29 22:09:29,Astropatontwitt,Indepen54356437,0,0,0,"Clever. Just like all those numbers after your name.",,,,1200537288071155714,https://twitter.com/Astropatontwitt/status/1200537288071155714
2019-11-29 22:09:28,kevin_kmac1423,SaraCarterDC,0,0,0,"Excellent point!",,,,1200537284568899584,https://twitter.com/kevin_kmac1423/status/1200537284568899584
2019-11-29 22:09:23,Rage_CrimsnRd,zaromet,0,0,0,"A 10% VAt isn’t regressive when paired with UBI.",,,,1200537265832775680,https://twitter.com/Rage_CrimsnRd/status/1200537265832775680
2019-11-29 22:09:20,bjmltlm33,SaraCarterDC,0,0,0,"Yes.....they should!!! They would do anything to remove President Trump from competition!!!",,,,1200537251043848194,https://twitter.com/bjmltlm33/status/1200537251043848194
2019-11-29 22:09:19,usa4borderwall,KamalaHarris,0,0,0,"Gay marriage has lead to transgender. Transgender will lead to pedophilia. Will you @KamalaHarris @BernieSanders @JoeBiden @ewarren stop this progressive movement?",,@KamalaHarris @BernieSanders @JoeBiden @ewarren,,1200537248099373063,https://twitter.com/usa4borderwall/status/1200537248099373063
2019-11-29 22:09:17,Peta_Moxon,M89590808,0,0,0,"In the UK and Europe most people who have ill fortune are just unlucky. A fluke illness, a death of a parent, etc. I know you have huge morphine addiction, obesity, gambling there. Please explain why you think your system is better?",,,,1200537241409466369,https://twitter.com/Peta_Moxon/status/1200537241409466369
2019-11-29 22:09:09,RedDad777,BernieSanders,0,0,3,"If people want to come here and make a better life for their families we should welcome them with open arms. We are one species and we need to take care of each other for what little time we have on this earth. #AbolishICE #OpenBorders",,,#AbolishICE #OpenBorders,1200537208081567745,https://twitter.com/RedDad777/status/1200537208081567745
2019-11-29 22:09:04,tmoneybagels,JenKirkman,0,0,0,"I’d let @BernieSanders smash 365 days a year (I take my birthday off on leap years ) https://twitter.com/jenkirkman/status/1200526349212872705 …",,@BernieSanders,,1200537183502786560,https://twitter.com/tmoneybagels/status/1200537183502786560
2019-11-29 22:09:03,empathyeducates,sunraysunray,0,0,0,"Harvey Weinstein urged Clinton camp to silence Sanders #BlackLivesMatter message https://interc.pt/2dBF7sL ""NBC had not only killed our investigation—they continued to bury our reporting"" https://bit.ly/33DCpKw Corporate Media’s War Against Bernie Is Real https://bit.ly/2L8v52T",,,#BlackLivesMatter,1200537182613786625,https://twitter.com/empathyeducates/status/1200537182613786625
2019-11-29 22:08:59,spitfire1954,SaraCarterDC,0,0,0,"Yes.",,,,1200537164817354752,https://twitter.com/spitfire1954/status/1200537164817354752
2019-11-29 22:08:54,march4progress,BernieSanders,0,1,1,"pic.twitter.com/OIHH28LxsU",,,,1200537142528806912,https://twitter.com/march4progress/status/1200537142528806912
2019-11-29 22:08:49,evholguin129,Innerfranklin,0,0,0,"Bernie Sanders is a PROPHET!!!",,,,1200537122312081408,https://twitter.com/evholguin129/status/1200537122312081408
2019-11-29 22:08:47,PoliticalAnt,DavidOAtkins,0,0,1,". @BernieSanders' supporters, or at least most of us, are already aware of the fact that he cannot make big structural changes on his own. Hence, we talk about a #PoliticalRevolution being waged by the people, and the #NotMeUs slogan that is associated with Bernie's campaign. https://twitter.com/DavidOAtkins/status/1199824764988092416 …",,@BernieSanders,#PoliticalRevolution #NotMeUs,1200537114057826304,https://twitter.com/PoliticalAnt/status/1200537114057826304
2019-11-29 22:08:46,mykolos,,0,0,0,"An 18-year-old Pete Buttigieg won a JFK Library essay contest. His subject was Bernie Sanders. https://www.boston.com/news/politics/2019/04/02/pete-buttigieg-jfk-essay-contest-bernie-sanders …",,,,1200537109926277121,https://twitter.com/mykolos/status/1200537109926277121
2019-11-29 22:08:45,PappasAidan,stringinator,0,0,0,"Great Idea! That exact idea has been proposed by Bernie Sanders",,,,1200537106268995589,https://twitter.com/PappasAidan/status/1200537106268995589
2019-11-29 22:08:45,dmwaun,BernieSanders,0,0,0,"Sit down...you're done.",,,,1200537104067039234,https://twitter.com/dmwaun/status/1200537104067039234
2019-11-29 22:08:44,Deplorable_TR,BernieSanders,0,0,0,"Comrade! Communists like you are the only problem we have and we will DESTROY you!",,,,1200537099516207111,https://twitter.com/Deplorable_TR/status/1200537099516207111
2019-11-29 22:08:43,CoupThereItIs,ShutUpAndrosky,0,0,0,"Holy shit I live right next to the El Cortez",,,,1200537097511358465,https://twitter.com/CoupThereItIs/status/1200537097511358465
2019-11-29 22:08:41,Shaneg7777,bretterlich,0,0,0,"Cool story bro",,,,1200537090187882496,https://twitter.com/Shaneg7777/status/1200537090187882496
2019-11-29 22:08:40,mrreedshistory,BernieSanders,0,0,0,"The Problems we face as a nation seem created by a politician. Remove the government regulation, the meddling and the overspending and allow the States to operate in the interests of their people.",,,,1200537085641469952,https://twitter.com/mrreedshistory/status/1200537085641469952
2019-11-29 22:08:40,Firebrickman,NNUBonnie,0,0,0,"#Bernie2020 #UnionStrong",,,#Bernie2020 #UnionStrong,1200537083082891264,https://twitter.com/Firebrickman/status/1200537083082891264
2019-11-29 22:08:40,cleemonsta,cleemonsta,0,0,0,"Let’s stir up more competition. With people having the buying power, this would create more small business, jobs and entrepreneurship. If the VAT is going right back into something you see and is tangible, isn’t it worth it?",,,,1200537082671910913,https://twitter.com/cleemonsta/status/1200537082671910913
2019-11-29 22:08:39,earthmom07,natscloset,0,0,0,"Except Bernie!",,,,1200537081015128068,https://twitter.com/earthmom07/status/1200537081015128068
2019-11-29 22:08:26,rigglyriggly,TiredPappy,1,0,0,"The VAT is different. Amazon will* pay taxes when they buy supplies and products",,,,1200537024509435904,https://twitter.com/rigglyriggly/status/1200537024509435904
2019-11-29 22:08:24,Astropatontwitt,tacticsradio,0,0,0,"It leaves out what things they have to pay for. The cost of living is much lower for most of England. They don’t have to pay near as much for the education to get the job. Also the range is a little closer to 30k which ends up being closer to $45k.",,,,1200537016540291072,https://twitter.com/Astropatontwitt/status/1200537016540291072
2019-11-29 22:08:23,jfgomez911,BernieSanders,0,0,0,"Go away #notademocrat. Angry old men yelling at ppl doesn't inspire. BERNIE IS NOT A DEMOCRAT.",,,#notademocrat,1200537014577197057,https://twitter.com/jfgomez911/status/1200537014577197057
2019-11-29 22:08:22,McConkeyCookie,BernieSanders,0,0,0,"They employ 570,000 ppl. You’re a millionaire and your campaign workers work for free. Put up or shut up hypocrite.",,,,1200537010894602240,https://twitter.com/McConkeyCookie/status/1200537010894602240
2019-11-29 22:08:20,lquessenberry,BeJamesMadison1,2,0,0,"Lol so now you admit Venezuela is a problem but not because you watched it on Fox News.",,,,1200537000811597824,https://twitter.com/lquessenberry/status/1200537000811597824
2019-11-29 22:08:19,mobygrapefan,MAHAMOSA,0,0,0,"This is the #America the #Dems & The #Republicans have given us,U want more of this Or do U want Change? I want Change thats Y Im Voting #Progressive B/C there is nothing here making my life better,Only the 1% R benefiting from this #GOVT! @AOC @OurRevolution #Bernie2020pic.twitter.com/gvXo0vdU7F",,@AOC @OurRevolution,#America #Dems #Republicans #Progressive #GOVT #Bernie2020pic,1200536996982116353,https://twitter.com/mobygrapefan/status/1200536996982116353
2019-11-29 22:08:11,TRDrummond,SaraCarterDC,0,0,0,"Yes",,,,1200536964069412864,https://twitter.com/TRDrummond/status/1200536964069412864
2019-11-29 22:08:05,NoBoeingBailout,BernieSanders,0,0,0,"#bernitdown",,,#bernitdown,1200536939427856385,https://twitter.com/NoBoeingBailout/status/1200536939427856385
2019-11-29 22:08:04,GadflyMorse,whoiskevinjones,0,0,0,"#Michelle2020 ... Would she bring in her ""partner-in-crime"" -- the #WarCriminal G. W. Bush-- to campaign for her??? #NeverMichelle #NoMoreObamas #ObamaLegacyhttps://www.usatoday.com/story/news/politics/onpolitics/2018/10/11/michelle-obama-george-w-bush-my-partner-crime/1603296002/ …",,,#Michelle2020 #WarCriminal #NeverMichelle #NoMoreObamas #ObamaLegacyhttps,1200536933866229760,https://twitter.com/GadflyMorse/status/1200536933866229760
2019-11-29 22:07:58,tairyhestees,tairyhestees,0,0,0,"Say the air was privatized: How much would you be willing to pay to breathe? What's the most you're willing to pay to stay alive?",,,,1200536909090451456,https://twitter.com/tairyhestees/status/1200536909090451456
2019-11-29 22:07:54,rak1711,SaraCarterDC,0,0,0,"yes, no question about it...these 6 Senators should recuse themselves in the Impeachment Trial conducted in the Senate",,,,1200536892996870144,https://twitter.com/rak1711/status/1200536892996870144
2019-11-29 22:07:53,WarriorLemming,AmorGaia,0,1,0,"Wow, she really is a Capitalist to her bones. And here are the corporatists she'll be working for and not the voters. I trust @BernieSanders to work for #NotMeUs #BigUshttps://twitter.com/AmorGaia/status/1200514322822242305 …",,@BernieSanders,#NotMeUs #BigUshttps,1200536886747508736,https://twitter.com/WarriorLemming/status/1200536886747508736
2019-11-29 22:07:42,mrinalini_says,BernieSanders,0,0,0,"This is why I love @BernieSanders so much. He's always with us! #NotMeUs #WomensMarch2020https://twitter.com/BernieSanders/status/1199735310554468352 …",,@BernieSanders,#NotMeUs #WomensMarch2020https,1200536839662125057,https://twitter.com/mrinalini_says/status/1200536839662125057
2019-11-29 22:07:36,mester0161,dbell0331,0,0,0,"In a Bernie tweet with Noam in.",,,,1200536815821824000,https://twitter.com/mester0161/status/1200536815821824000
2019-11-29 22:07:36,Youdownwith_LNV,BleacherReport,0,0,0,"They letting Bernie Sanders do whatever he wants out there https://twitter.com/bleacherreport/status/1200533834850287616 …",,,,1200536814479708160,https://twitter.com/Youdownwith_LNV/status/1200536814479708160
2019-11-29 22:07:32,2halfmeasures,lquessenberry,1,0,1,"I believe knowing how to use one in any political climate is a must. But that's just me.",,,,1200536798629249024,https://twitter.com/2halfmeasures/status/1200536798629249024
2019-11-29 22:07:30,kaehvogel,lquessenberry,0,0,0,"The US government.",,,,1200536792333717504,https://twitter.com/kaehvogel/status/1200536792333717504
2019-11-29 22:07:30,MarianaAlmaza10,BernieSanders,0,0,0,"This how Amazon corporate members cry looking at commercials about people who die from lack of healthcare knowing us regular folks are deducted $300 in federal taxes biweekly #BernieSanders #MedicareForAll #Bernie2020pic.twitter.com/jmotwgpGNF",,,#BernieSanders #MedicareForAll #Bernie2020pic,1200536789515227139,https://twitter.com/MarianaAlmaza10/status/1200536789515227139
2019-11-29 22:07:29,h_henery,BernieSanders,0,0,0,"pic.twitter.com/Xy2aEC8an0",,,,1200536788730859521,https://twitter.com/h_henery/status/1200536788730859521
2019-11-29 22:07:26,afernandezPVHS,BernieSanders,0,0,0,"It’s your time Bernie Sanders. I won’t forget you! Thank you for your service. I’ll donate as soon as I can.",,,,1200536776038682624,https://twitter.com/afernandezPVHS/status/1200536776038682624
2019-11-29 22:07:26,MicTython,BernieSanders,0,0,0,"Bernie is one of the oldest people on Earth and has zero sense. Apparently that is also too much to demand.",,,,1200536772196913154,https://twitter.com/MicTython/status/1200536772196913154
2019-11-29 22:07:24,cleemonsta,TiredPappy,1,0,0,"And then you get a freedom dividend every month to spend over and over and over again. Generates other revenue. The tax is tailored so if you choose to use amazon you would be subject to vat. You shop at the mom and pop more often.",,,,1200536767289577473,https://twitter.com/cleemonsta/status/1200536767289577473
2019-11-29 22:07:23,StuTheGuru4,aubrey_huff,0,0,0,"The United States engages in ""socialism"" with hundreds of policies. FOH",,,,1200536763380330496,https://twitter.com/StuTheGuru4/status/1200536763380330496
2019-11-29 22:07:23,Mr_Pleasant,AnnAnnChe,0,0,0,"So, is this a good look for progressives, for femininists, for every conscious American who's main goal is to defeat Trump, to take words out of context and project your bias on to them, to repeat hearsay and right wing attack ads that are demonstrably false about #BernieSanders?",,,#BernieSanders,1200536759852912640,https://twitter.com/Mr_Pleasant/status/1200536759852912640
2019-11-29 22:07:16,TiredPappy,rigglyriggly,2,0,0,"Tax Amazon and they will just raise their prices. The fact is you can’t tax Amazon or any other business. You can only tax their customers.",,,,1200536733370212352,https://twitter.com/TiredPappy/status/1200536733370212352
2019-11-29 22:07:15,kaehvogel,BeJamesMadison1,1,0,0,"And this, too.https://twitter.com/kaehvogel/status/1200534680732344320?s=19 …",,,,1200536728697749509,https://twitter.com/kaehvogel/status/1200536728697749509
2019-11-29 22:07:14,lquessenberry,kaehvogel,1,0,0,"If not me, who? You? Lol",,,,1200536725476593665,https://twitter.com/lquessenberry/status/1200536725476593665
2019-11-29 22:07:12,RonJohn55795660,usroute2,0,0,0,"Not a whole lot of trump policies herepic.twitter.com/W1dFHwF7EM",,,,1200536713732481027,https://twitter.com/RonJohn55795660/status/1200536713732481027
2019-11-29 22:07:03,empathyeducates,philosophrob,0,0,0,"Harvey Weinstein urged Clinton camp to silence Sanders #BlackLivesMatter message https://interc.pt/2dBF7sL ""NBC had not only killed our investigation—they continued to bury our reporting"" https://bit.ly/33DCpKw Corporate Media’s War Against Bernie Is Real https://bit.ly/2L8v52T",,,#BlackLivesMatter,1200536677413986305,https://twitter.com/empathyeducates/status/1200536677413986305
2019-11-29 22:07:02,h_henery,BernieSanders,0,0,0,"pic.twitter.com/OADx51tBi1",,,,1200536671902748672,https://twitter.com/h_henery/status/1200536671902748672
